Stephen Edwards	books/crc/IIR2005/Edwards05
Tor Skeie	books/crc/IIR2005/SkeieJH05
Svein Johannessen	books/crc/IIR2005/SkeieJH05
Øyvind Holmeide	books/crc/IIR2005/SkeieJH05
David Emerson	books/crc/IIR2005/Emerson05
Mário de Sousa	books/crc/IIR2005/SousaC05
Adriano Carvalho	books/crc/IIR2005/SousaC05
Michael Eyrich	books/crc/IIR2005/Eyrich05
Andreas Steffen	books/crc/IIR2005/Steffen05
Jürgen Falb	books/crc/IIR2005/Falb05
Wolfgang Stripf	books/crc/IIR2005/StripfB05
Herbert Barthel	books/crc/IIR2005/StripfB05
Jürgen Falb	books/crc/IIR2005/Falb05a
Alexander Fay	books/crc/IIR2005/Fay05
Jean-Pierre Thomesse	books/crc/IIR2005/Thomesse05
Andreas Festag	books/crc/IIR2005/FestagW05
Adam Wolisz	books/crc/IIR2005/FestagW05
Kleanthis Thramboulidis	books/crc/IIR2005/Thramboulidis05
Shashidhar Gandham	books/crc/IIR2005/GandhamMRS05
Ravi Musunuri	books/crc/IIR2005/GandhamMRS05
Praveen Rentala	books/crc/IIR2005/GandhamMRS05
Udit Saxena	books/crc/IIR2005/GandhamMRS05
Robert Tolksdorf	books/crc/IIR2005/Tolksdorf05
Karl M. Göschka	books/crc/IIR2005/Goeschka05
Pascal Vasseur	books/crc/IIR2005/VasseurMP05
El Mustapha Mouaddib	books/crc/IIR2005/VasseurMP05
Claude Pégard	books/crc/IIR2005/VasseurMP05
Luís Gomes	books/crc/IIR2005/GomesB05
João Paulo Barros	books/crc/IIR2005/GomesB05
Yauheni Veryha	books/crc/IIR2005/VeryhaB05
Peter Bort	books/crc/IIR2005/VeryhaB05
Luís Gomes	books/crc/IIR2005/GomesC05
Anikó Costa	books/crc/IIR2005/GomesC05
Claus Vetter	books/crc/IIR2005/VetterW05
Thomas Werner	books/crc/IIR2005/VetterW05
Pavel Vrba	books/crc/IIR2005/VrbaM05
Vladimír Marík	books/crc/IIR2005/VrbaM05
Hans-Michael Hanisch	books/crc/IIR2005/HanischV05
Valeriy Vyatkin	books/crc/IIR2005/HanischV05
Klaus Wehrle	books/crc/IIR2005/Wehrle05
Hans Hansson	books/crc/IIR2005/HanssonNN05
Mikael Nolin	books/crc/IIR2005/HanssonNN05
Thomas Nolte	books/crc/IIR2005/HanssonNN05
Andreas Willig	books/crc/IIR2005/Willig05
Guido Heising	books/crc/IIR2005/HeisingB05
Kai Uwe Barthel	books/crc/IIR2005/HeisingB05
Andreas Willing	books/crc/IIR2005/WillingW05
Hagen Woesner	books/crc/IIR2005/WillingW05
T. T. Mai Hoang	books/crc/IIR2005/Hoang05
Tanja Zseby	books/crc/IIR2005/Zseby05
Thomas P. von Hoff	books/crc/IIR2005/HoffC05
Mario Crevatin	books/crc/IIR2005/HoffC05
Zaijun Hu	books/crc/IIR2005/HuK05
Eckhard Kruse	books/crc/IIR2005/HuK05
Aarti Gupta	books/crc/IIR2005/GuptaBM05
Ali Alphan Bayazit	books/crc/IIR2005/GuptaBM05
Yogesh S. Mahajan	books/crc/IIR2005/GuptaBM05
Karin Anna Hummel	books/crc/IIR2005/HummelH05
Helmut Hlavacs	books/crc/IIR2005/HummelH05
Hans-Arno Jacobsen	books/crc/IIR2005/Jacobsen05
Margarida F. Jacome	books/crc/IIR2005/JacomeR05
Anand Ramachandran	books/crc/IIR2005/JacomeR05
Ray Jarvis	books/crc/IIR2005/Jarvis05
Thomas Jatschka	books/crc/IIR2005/JatschkaT05
Robert Tschofen	books/crc/IIR2005/JatschkaT05
Ulrich Jecht	books/crc/IIR2005/JechtSW05
Wolfgang Stripf	books/crc/IIR2005/JechtSW05
Peter Wenzel	books/crc/IIR2005/JechtSW05
Wolfgang Kampichler	books/crc/IIR2005/Kampichler05
Holger Karl	books/crc/IIR2005/Karl05
Thenkurussi Kesavadas	books/crc/IIR2005/KesavadasBS05
Arvind Balijepalli	books/crc/IIR2005/KesavadasBS05
Cartik Sharma	books/crc/IIR2005/KesavadasBS05
Dongsung Kim	books/crc/IIR2005/KimHK05
Zygmunt J. Haas	books/crc/IIR2005/KimHK05
Wook Hyun Kwon	books/crc/IIR2005/KimHK05
Lindsay Kleeman	books/crc/IIR2005/Kleeman05
Martin von Löwis	books/crc/IIR2005/LowisT05
Peter Tröger	books/crc/IIR2005/LowisT05
Axel Klostermeyer	books/crc/IIR2005/KlostermeyerK05
Eckehardt Klemm	books/crc/IIR2005/KlostermeyerK05
Muammer Koc	books/crc/IIR2005/KocNLB05
Jun Ni	books/crc/IIR2005/KocNLB05
Jay Lee	books/crc/IIR2005/KocNLB05
Pulak Bandyopadhyay	books/crc/IIR2005/KocNLB05
Hermann Kopetz	books/crc/IIR2005/KopetzB05
Günther Bauer	books/crc/IIR2005/KopetzB05
Peter Korondi	books/crc/IIR2005/KorondiSH05
Peter Tamas Szemes	books/crc/IIR2005/KorondiSH05
P. Hashimoto	books/crc/IIR2005/KorondiSH05
Christopher Krügel	books/crc/IIR2005/Kruegel05
Michael Kunes	books/crc/IIR2005/Kunes05
Christian Kurz	books/crc/IIR2005/KurzH05
Helmut Hlavacs	books/crc/IIR2005/KurzH05
Jürgen Lange	books/crc/IIR2005/LangeI05
Frank Iwanitz	books/crc/IIR2005/LangeI05
Luciano Lavagno	books/crc/IIR2005/LavagnoP05
Claudio Passerone	books/crc/IIR2005/LavagnoP05
Kang Lee	books/crc/IIR2005/Lee05
Dietmar Loy	books/crc/IIR2005/LoyS05
Stefan Soucek	books/crc/IIR2005/LoyS05
Aleksander Malinowski	books/crc/IIR2005/MalinowskiW05
Bogdan M. Wilamowski	books/crc/IIR2005/MalinowskiW05
Torben Bach Pedersen	books/crc/IIR2005/PedersenJ05
Christian S. Jensen	books/crc/IIR2005/PedersenJ05
Aleksander Malinowski	books/crc/IIR2005/MalinowskiW05a
Bogdan M. Wilamowski	books/crc/IIR2005/MalinowskiW05a
Pau Martí	books/crc/IIR2005/MartiVFF05
Ricard Villá	books/crc/IIR2005/MartiVFF05
Josep M. Fuertes	books/crc/IIR2005/MartiVFF05
Gerhard Fohler	books/crc/IIR2005/MartiVFF05
Grant Martin	books/crc/IIR2005/Martin05
Kirsten Matheus	books/crc/IIR2005/Matheus05
Fabrizio Meo	books/crc/IIR2005/Meo05
Martin Naedele	books/crc/IIR2005/Naedele05
Peter Palensky	books/crc/IIR2005/Palensky05
Hiren D. Patel	books/crc/IIR2005/PatelGSG05
Sumit Gupta	books/crc/IIR2005/PatelGSG05
Sandeep K. Shukla	books/crc/IIR2005/PatelGSG05
Rajesh Gupta	books/crc/IIR2005/PatelGSG05
Thomas E. Anderson	books/crc/tucker97/AndersonBLL97
Brian N. Bershad	books/crc/tucker97/AndersonBLL97
Edward D. Lazowska	books/crc/tucker97/AndersonBLL97
Henry M. Levy	books/crc/tucker97/AndersonBLL97
Michael Wolfe	books/crc/tucker97/Wolfe97
Anthony A. Apodaca	books/crc/tucker97/Apodaca97
François Bancilhon	books/crc/tucker97/Bancilhon97
Steven M. Bellovin	books/crc/tucker97/Bellovin97
Andrew P. Bernat	books/crc/tucker97/Bernat97
Guy E. Blelloch	books/crc/tucker97/BlellochM97
Bruce M. Maggs	books/crc/tucker97/BlellochM97
Jonathan P. Bowen	books/crc/tucker97/BowenH97
Michael G. Hinchey	books/crc/tucker97/BowenH97
Ruven E. Brooks	books/crc/tucker97/Brooks97
Steve Bryson	books/crc/tucker97/Bryson97
Doug Burger	books/crc/tucker97/BurgerGS97
James R. Goodman	books/crc/tucker97/BurgerGS97
Gurindar S. Sohi	books/crc/tucker97/BurgerGS97
Luca Cardelli	books/crc/tucker97/Cardelli97
David A. Caughey	books/crc/tucker97/Caughey97
Stefano Ceri	books/crc/tucker97/CeriR97
Raghu Ramakrishnan	books/crc/tucker97/CeriR97
Vijay Chandru	books/crc/tucker97/ChandruR97
M. R. Rao	books/crc/tucker97/ChandruR97
Steve J. Chapin	books/crc/tucker97/Chapin97
Paquale Cinnella	books/crc/tucker97/CinnellaC97
Carey F. Cox	books/crc/tucker97/CinnellaC97
Jacques Cohen	books/crc/tucker97/Cohen97
Maxime Crochemore	books/crc/tucker97/CrochemoreL97
Thierry Lecroq	books/crc/tucker97/CrochemoreL97
Robert D. Cupper	books/crc/tucker97/Cupper97
Gerald DeJong	books/crc/tucker97/DeJong97
Thomas Dean	books/crc/tucker97/DeanK97
Subbarao Kambhampati	books/crc/tucker97/DeanK97
Steven A. Demurjian	books/crc/tucker97/Demurjian97
Peter J. Denning	books/crc/tucker97/Denning97
Angel Díaz	books/crc/tucker97/DiazKP97
Erich Kaltofen	books/crc/tucker97/DiazKP97
Victor Y. Pan	books/crc/tucker97/DiazKP97
Thomas W. Doeppner Jr.	books/crc/tucker97/Doeppner97
John A. Stankovic	books/crc/tucker97/Stankovic97
Colin Ware	books/crc/tucker97/Ware97
Jürgen Ziegler	books/crc/tucker97/Ziegler97
David S. Ebert	books/crc/tucker97/Ebert97
James Feldman	books/crc/tucker97/Feldman97
David Ferbrache	books/crc/tucker97/FerbracheM97
Stuart Mort	books/crc/tucker97/FerbracheM97
Raphael A. Finkel	books/crc/tucker97/Finkel97
Roberto Tamassia	books/crc/tucker97/TamassiaC97
Bryan Cantrill	books/crc/tucker97/TamassiaC97
Alan Watt	books/crc/tucker97/Watt97
Kenneth D. Forbus	books/crc/tucker97/Forbus97
Stephanie Forrest	books/crc/tucker97/Forrest97
Michael J. Franklin	books/crc/tucker97/Franklin97
John D. Gannon	books/crc/tucker97/Gannon97
Carlo Ghezzi	books/crc/tucker97/GhezziJM97
Mehdi Jazayeri	books/crc/tucker97/GhezziJM97
Dino Mandrioli	books/crc/tucker97/GhezziJM97
Benjamin Goldberg	books/crc/tucker97/Goldberg97
Jonathan Grudin	books/crc/tucker97/Grudin97
Stuart Hirshfield	books/crc/tucker97/HirshfieldE97
Raimund K. Ege	books/crc/tucker97/HirshfieldE97
Donald H. House	books/crc/tucker97/House97
Wolfgang Dzida	books/crc/tucker97/Dzida97
Windsor W. Hsu	books/crc/tucker97/HsuP97
Jih-Kwon Peir	books/crc/tucker97/HsuP97
Michael J. Flynn	books/crc/tucker97/FlynnR97
Kevin W. Rudd	books/crc/tucker97/FlynnR97
Peter Wegner	books/crc/tucker97/Wegner97
Daniel P. Huttenlocher	books/crc/tucker97/Huttenlocher97
Yannis E. Ioannidis	books/crc/tucker97/Ioannidis97
Robert J. K. Jacob	books/crc/tucker97/Jacob97
Sushil Jajodia	books/crc/tucker97/Jajodia97
Tao Jiang	books/crc/tucker97/JiangLR97
Ming Li	books/crc/tucker97/JiangLR97
Bala Ravikumar	books/crc/tucker97/JiangLR97
Michael J. Jipping	books/crc/tucker97/JippingB97
Kim B. Bruce	books/crc/tucker97/JippingB97
Deborah G. Johnson	books/crc/tucker97/JohnsonM97
Keith Miller	books/crc/tucker97/JohnsonM97
Michael I. Jordan	books/crc/tucker97/JordanB97
Christopher M. Bishop	books/crc/tucker97/JordanB97
David R. Kaeli	books/crc/tucker97/Kaeli97
Lakshmi Kantha	books/crc/tucker97/KanthaP97
Steve Piacsek	books/crc/tucker97/KanthaP97
Arie E. Kaufman	books/crc/tucker97/Kaufman97
Samir Khuller	books/crc/tucker97/KhullerR97
Balaji Raghavachari	books/crc/tucker97/KhullerR97
David E. Kieras	books/crc/tucker97/Kieras97
David T. Kingsbury	books/crc/tucker97/Kingsbury97
Danny Kopec	books/crc/tucker97/KopecM97
T. Anthony Marsland	books/crc/tucker97/KopecM97
Andrea S. LaPaugh	books/crc/tucker97/LaPaugh97
Carl E. Landwehr	books/crc/tucker97/Landwehr97
D. T. Lee	books/crc/tucker97/Lee97
Frank L. Lewis	books/crc/tucker97/LewisFL97
M. Fitzgerald	books/crc/tucker97/LewisFL97
K. Liu	books/crc/tucker97/LewisFL97
Kenneth C. Louden	books/crc/tucker97/Louden97
Michael C. Loui	books/crc/tucker97/Loui97
James J. Lu	books/crc/tucker97/LuR97
Erik Rosenthal	books/crc/tucker97/LuR97
Nadia Magnenat-Thalmann	books/crc/tucker97/Magnenat-ThalmannT97
Daniel Thalmann	books/crc/tucker97/Magnenat-ThalmannT97
Marshall K. McKusick	books/crc/tucker97/McKusick97
Jim Melton	books/crc/tucker97/Melton97
Rajeev Motwani	books/crc/tucker97/MotwaniR97
Prabhakar Raghavan	books/crc/tucker97/MotwaniR97
Sape J. Mullender	books/crc/tucker97/Mullender97
Brad A. Myers	books/crc/tucker97/Myers97
Peter G. Neumann	books/crc/tucker97/Neumann97
Ahmed K. Noor	books/crc/tucker97/Noor97
M. Tamer Özsu	books/crc/tucker97/OzsuV97
Patrick Valduriez	books/crc/tucker97/OzsuV97
Radia J. Perlman	books/crc/tucker97/Perlman97
Roger S. Pressman	books/crc/tucker97/Pressman97
Brian K. Reid	books/crc/tucker97/ReidS97
Stephen Stuart	books/crc/tucker97/ReidS97
Steven P. Reiss	books/crc/tucker97/Reiss97
Alyn P. Rockwood	books/crc/tucker97/Rockwood97
Betty Salzberg	books/crc/tucker97/Salzberg97
Stephen R. Schach	books/crc/tucker97/Schach97
Stuart A. Selber	books/crc/tucker97/SelberJM97
Johndan Johnson-Eilola	books/crc/tucker97/SelberJM97
Brad Mehlenbacher	books/crc/tucker97/SelberJM97
Joseph S. Shang	books/crc/tucker97/Shang97
William R. Sherman	books/crc/tucker97/ShermanCBB97
Alan B. Craig	books/crc/tucker97/ShermanCBB97
M. Pauline Baker	books/crc/tucker97/ShermanCBB97
Colleen Bushell	books/crc/tucker97/ShermanCBB97
Abraham Silberschatz	books/crc/tucker97/SilberschatzKS97
Henry F. Korth	books/crc/tucker97/SilberschatzKS97
S. Sudarshan	books/crc/tucker97/SilberschatzKS97
William Stallings	books/crc/tucker97/Stallings97
Allen B. Tucker	books/crc/tucker97/TuckerW97
Peter Wegner	books/crc/tucker97/TuckerW97
Craig E. Wills	books/crc/tucker97/Wills97
Jakob Nielsen	books/crc/tucker97/Nielsen97
Sergei Nirenburg	books/crc/tucker97/NirenburgM97
Kavi Mahesh	books/crc/tucker97/NirenburgM97
Robert E. Noonan	books/crc/tucker97/NoonanB97
William L. Bynum	books/crc/tucker97/NoonanB97
Patrick E. O'Neil	books/crc/tucker97/ONeil97
Judea Pearl	books/crc/tucker97/Pearl97
Benjamin C. Pierce	books/crc/tucker97/Pierce97
J. Ross Quinlan	books/crc/tucker97/Quinlan97
Edward M. Reingold	books/crc/tucker97/Reingold97
Ellen Riloff	books/crc/tucker97/RiloffH97
Lee A. Hollaar	books/crc/tucker97/RiloffH97
Mary Beth Rossen	books/crc/tucker97/Rossen97
Ravi S. Sandhu	books/crc/tucker97/SandhuS97
Pierangela Samarati	books/crc/tucker97/SandhuS97
David A. Schmidt	books/crc/tucker97/Schmidt97
Stephanie Seneff	books/crc/tucker97/SeneffZ97
Victor Zue	books/crc/tucker97/SeneffZ97
Dennis Shasha	books/crc/tucker97/Shasha97
Howard Jay Siegel	books/crc/tucker97/SiegelDA97
Henry G. Dietz	books/crc/tucker97/SiegelDA97
John K. Antonio	books/crc/tucker97/SiegelDA97
Ian Sommerville	books/crc/tucker97/Sommerville97
Bharat K. Soni	books/crc/tucker97/SoniW97
Nigel P. Weatherill	books/crc/tucker97/SoniW97
Earl E. Swartzlander Jr.	books/crc/tucker97/Swartzlander97
George Wolberg	books/crc/tucker97/Wolberg97
James L. Alty	books/crc/tucker97/Alty97
Karen A. Lemone	books/crc/Lemone1992
Alfred Menezes	books/crc/MenezesOV96
Paul C. van Oorschot	books/crc/MenezesOV96
Scott A. Vanstone	books/crc/MenezesOV96
Ellis Horowitz	books/cs/HorowitzS78
Sartaj Sahni	books/cs/HorowitzS78
David Maier	books/cs/Maier83
Shamim A. Naqvi	books/cs/NaqviT89
Shalom Tsur	books/cs/NaqviT89
Christos H. Papadimitriou	books/cs/Papadimitriou86
Thomas W. Parsons	books/cs/Parsons1992
James A. Storer	books/cs/Storer88
Jeffrey D. Ullman	books/cs/Ullman80
Jeffrey D. Ullman	books/cs/Ullman82
Jeffrey D. Ullman	books/cs/Ullman88
Jeffrey D. Ullman	books/cs/Ullman89
C. K. Wong	books/cs/Wong83
Stuart M. Shieber	books/csli/Shieber86
Hans Uszkoreit	books/csli/Uszkoreit87
Gerhard Brewka	books/csli/Brewka97
Jürgen Dix	books/csli/Brewka97
Kurt Konolige	books/csli/Brewka97
Jean-Raymond Abrial	books/cu/mckeag80/AbrialSM80
Stephen A. Schuman	books/cu/mckeag80/AbrialSM80
Bertrand Meyer	books/cu/mckeag80/AbrialSM80
David W. Bustard	books/cu/mckeag80/Bustard80
Maurice Clint	books/cu/mckeag80/ClintP80
Ronald H. Perrott	books/cu/mckeag80/ClintP80
Derek Coleman	books/cu/mckeag80/Coleman80
C. A. R. Hoare	books/cu/mckeag80/Hoare80
Jean Ichbiah	books/cu/mckeag80/IchbiahBHKRW80
John G. P. Barnes	books/cu/mckeag80/IchbiahBHKRW80
J. C. Heliard	books/cu/mckeag80/IchbiahBHKRW80
Bernd Krieg-Brückner	books/cu/mckeag80/IchbiahBHKRW80
Olivier Roubine	books/cu/mckeag80/IchbiahBHKRW80
Brian A. Wichmann	books/cu/mckeag80/IchbiahBHKRW80
M. A. Jackson	books/cu/mckeag80/Jackson80
R. M. McKeag	books/cu/mckeag80/McKeag80
Ronald H. Perrott	books/cu/mckeag80/Perrott80
Olivier Roubine	books/cu/mckeag80/RoubineH80
J. C. Heliard	books/cu/mckeag80/RoubineH80
Jim Welsh	books/cu/mckeag80/Welsh80
Andrew W. Appel	books/cu/Appel1992
Andrew W. Appel	books/cu/Appel1997
Andrew W. Appel	books/cu/Appel1997c
Andrew W. Appel	books/cu/Appel1997ml
Andrew W. Appel	books/cu/Appel1998
Andrew W. Appel	books/cu/Appel1998c
Andrew W. Appel	books/cu/Appel1998ml
Andrew W. Appel	books/cu/Appel2002
G. Dunn	books/cu/DunnE82
B. Everitt	books/cu/DunnE82
Richard Durbin	books/cu/DurbinEK98
Sean R. Eddy	books/cu/DurbinEK98
Anders Krogh	books/cu/DurbinEK98
Graeme J. Mitchison	books/cu/DurbinEK98
Dan Gusfield	books/cu/Gusfield1997
J. Roger Hindley	books/cu/HindleyS86
Jonathan P. Seldin	books/cu/HindleyS86
Kurt Mehlhorn	books/cu/MehlhornN99
Stefan Näher	books/cu/MehlhornN99
Rajeev Motwani	books/cu/MotwaniR95
Prabhakar Raghavan	books/cu/MotwaniR95
William H. Press	books/cu/PressTVF92
Saul A. Teukolsky	books/cu/PressTVF92
William T. Vetterling	books/cu/PressTVF92
Brian P. Flannery	books/cu/PressTVF92
Willem P. de Roever	books/cu/RoeverE1998
Kai Engelhardt	books/cu/RoeverE1998
Willem P. de Roever	books/cu/RoeverBH2001
Frank S. de Boer	books/cu/RoeverBH2001
Ulrich Hannemann	books/cu/RoeverBH2001
Jozef Hooman	books/cu/RoeverBH2001
Yassine Lakhnech	books/cu/RoeverBH2001
Mannes Poel	books/cu/RoeverBH2001
Job Zwiers	books/cu/RoeverBH2001
Gerhard Austaller	books/dp/kappel2003/AustallerLLM03
Markus Lauff	books/dp/kappel2003/AustallerLLM03
Fernando Lyardet	books/dp/kappel2003/AustallerLLM03
Max Mühlhäuser	books/dp/kappel2003/AustallerLLM03
Wernher Behrendt	books/dp/kappel2003/Behrendt03
Cristina Buchholz	books/dp/kappel2003/Buchholz03
Arno Ebner	books/dp/kappel2003/EbnerW03
Hannes Werthner	books/dp/kappel2003/EbnerW03
Christian Eichinger	books/dp/kappel2003/Eichinger03
Gregor Engels	books/dp/kappel2003/EngelsLW03
Marc Lohmann	books/dp/kappel2003/EngelsLW03
Annika Wagner	books/dp/kappel2003/EngelsLW03
Martin Gaedke	books/dp/kappel2003/GaedkeNJD03
Martin Nussbaumer	books/dp/kappel2003/GaedkeNJD03
Oliver Jung	books/dp/kappel2003/GaedkeNJD03
Markus Dieckmann	books/dp/kappel2003/GaedkeNJD03
Paul Grünbacher	books/dp/kappel2003/Grunbacher03
Martin Hitz	books/dp/kappel2003/HitzL03
Gerhard Leitner	books/dp/kappel2003/HitzL03
Gerti Kappel	books/dp/kappel2003/KappelPRR03
Birgit Pröll	books/dp/kappel2003/KappelPRR03
Siegfried Reich	books/dp/kappel2003/KappelPRR03
Werner Retschitzegger	books/dp/kappel2003/KappelPRR03
Gabriele Kotsis	books/dp/kappel2003/Kotsis03
Herwig Mayr	books/dp/kappel2003/Mayr03
Wieland Schwinger	books/dp/kappel2003/SchwingerK03
Nora Koch	books/dp/kappel2003/SchwingerK03
Christoph Steindl	books/dp/kappel2003/SteindlRA03
Rudolf Ramler	books/dp/kappel2003/SteindlRA03
Josef Altmann	books/dp/kappel2003/SteindlRA03
Wolfgang Benn	books/dp/rahm2003/BennL03
Oliver Langer	books/dp/rahm2003/BennL03
Timo Böhme	books/dp/rahm2003/BohmeR03
Erhard Rahm	books/dp/rahm2003/BohmeR03
Sven Helmer	books/dp/rahm2003/HelmerM03
Guido Moerkotte	books/dp/rahm2003/HelmerM03
Peter Jaeschke	books/dp/rahm2003/JaeschkeOV03
Andreas Oberweis	books/dp/rahm2003/JaeschkeOV03
Gottfried Vossen	books/dp/rahm2003/JaeschkeOV03
Gerti Kappel	books/dp/rahm2003/KappelRPUV03
Werner Retschitzegger	books/dp/rahm2003/KappelRPUV03
Birgit Pröll	books/dp/rahm2003/KappelRPUV03
Rainer Unland	books/dp/rahm2003/KappelRPUV03
Bahram Vojdani	books/dp/rahm2003/KappelRPUV03
Markus Keidl	books/dp/rahm2003/KeidlKSS03
Alfons Kemper	books/dp/rahm2003/KeidlKSS03
Stefan Seltzsam	books/dp/rahm2003/KeidlKSS03
Konrad Stocker	books/dp/rahm2003/KeidlKSS03
Meike Klettke	books/dp/rahm2003/KlettkeMRU03
Holger Meyer	books/dp/rahm2003/KlettkeMRU03
Werner Retschitzegger	books/dp/rahm2003/KlettkeMRU03
Rainer Unland	books/dp/rahm2003/KlettkeMRU03
Georg Lausen	books/dp/rahm2003/LausenM03
Wolfgang May	books/dp/rahm2003/LausenM03
Holger Meyer	books/dp/rahm2003/MeyerK03
Meike Klettke	books/dp/rahm2003/MeyerK03
Erhard Rahm	books/dp/rahm2003/RahmS03
Thomas Stöhr	books/dp/rahm2003/RahmS03
Kai-Uwe Sattler	books/dp/rahm2003/SattlerCS03
Stefan Conrad	books/dp/rahm2003/SattlerCS03
Gunter Saake	books/dp/rahm2003/SattlerCS03
Harald Schöning	books/dp/rahm2003/SchoningW03
Walter Waterfeld	books/dp/rahm2003/SchoningW03
Gunnar Weber	books/dp/rahm2003/WeberBH03
Ilvio Bruder	books/dp/rahm2003/WeberBH03
Andreas Heuer	books/dp/rahm2003/WeberBH03
Gerhard Weikum	books/dp/rahm2003/Weikum03
Serge Demeyer	books/dp/DemeyerDN02
Stéphane Ducasse	books/dp/DemeyerDN02
Oscar Nierstrasz	books/dp/DemeyerDN02
Andreas Geppert	books/dp/Dittrich96
Albert Endres	books/dp/EndresF00
Dieter W. Fellner	books/dp/EndresF00
Andreas Geppert	books/dp/Geppert02
Hagen Höpfner	books/dp/Hopfner2005
Can Türker	books/dp/Hopfner2005
Birgitta König-Ries	books/dp/Hopfner2005
Tobias Klein	books/dp/Klein01
Ulf Leser	books/dp/LeserN2006
Felix Naumann	books/dp/LeserN2006
Jürgen Nehmer	books/dp/NehmerS98
Peter Sturm	books/dp/NehmerS98
Gunter Saake	books/dp/SaakeS00
Kai-Uwe Sattler	books/dp/SaakeS00
Robert Tolksdorf	books/dp/Tolksdorf02
Can Türker	books/dp/Turker03
Frank Oemig	books/duv/OemigCH1991
Armin B. Cremers	books/duv/OemigCH1991
Gerhard Heyer	books/duv/OemigCH1991
Harald Schöning	books/duv/Schoning93
Marco Bellia	books/eh/campbell84/BelliaDDLM84
Enrico Dameri	books/eh/campbell84/BelliaDDLM84
Pierpaolo Degano	books/eh/campbell84/BelliaDDLM84
Giorgio Levi	books/eh/campbell84/BelliaDDLM84
Maurizio Martelli	books/eh/campbell84/BelliaDDLM84
Maurice Bruynooghe	books/eh/campbell84/Bruynooghe84
Maurice Bruynooghe	books/eh/campbell84/BruynoogheP84
Luís Moniz Pereira	books/eh/campbell84/BruynoogheP84
John A. Campbell	books/eh/campbell84/CampbellH84
Steve Hardy	books/eh/campbell84/CampbellH84
Philip T. Cox	books/eh/campbell84/Cox84
Julian Davies	books/eh/campbell84/Davies84
Mark Dowson	books/eh/campbell84/Dowson84
Maarten H. van Emden	books/eh/campbell84/Emden84
Richard Ennals	books/eh/campbell84/EnnalsBB84
Jonathan Briggs	books/eh/campbell84/EnnalsBB84
