books/crc/IIR2005/BertozziBM05	incollection	Network On-Chip Design for Gigascale Systems-on-Chip.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/PoppFB05	incollection	Principles and Features of PROFINET.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/BeuthelGT05	incollection	Knowledge Connect - An Approach for an Industrial IT Service Tool.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/LeeMH05	incollection	Intelligent Space and Mobile Robots.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/BlumenthalGHH05	incollection	Software for Wireless Sensor Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Liu05	incollection	Web-based Enterprise Computing Development using J2EE.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/BrennancGKNL05	incollection	Holonic Manufacturing Systems: A Technical Overview.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/PortugalC05	incollection	The GRAFCET Specification Language.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Buchwitz05	incollection	The IDA Standard.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Pospiech05	incollection	Embedded Software in the SoC World. The Concept of HdS in View of the HW and SW Design Challenge.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/CarloniBSS05	incollection	Platform-Based and Derivative Design.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/RadingerJ05	incollection	Internet Programming Languages.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Cavalieri05	incollection	FOUNDATION Fieldbus: History and Features.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/RuelaR05	incollection	MPLS - Multiprotocol Label Switching.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/CenaV05	incollection	Operating Principles and Features of CAN Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Russell05	incollection	Robot Tactile Sensing.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/CesarioWJ05	incollection	Hardware/Software Interfaces Design for SoC.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Russell05a	incollection	Giving Robots a Sense of Smell.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Chinnappen05	incollection	Mail Transfer and File Transfer Protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Sanneck05	incollection	The Integrated Services Architecture and RSVP.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/ColomboSN05	incollection	Collaborative (Agent-Based) Factory Automation.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Sauter05	incollection	Linking Factory Floor and the Internet.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Decotignie05	incollection	Which Network for Which Application.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Schafer05	incollection	Internet Firewalls.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Decotignie05a	incollection	Interconnection of Wireline and Wireless Fieldbusses.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/SchollesSN05	incollection	IEEE 1394 for Factory Automation.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Dekneuvel05	incollection	Intelligent Sensors: Analysis and Design.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Schwaiger05	incollection	Securtity in Automation Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Diedrich05	incollection	Integration Technologies of Field Devices in Distributed Control and Engineering Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Schwarz05	incollection	The Standard Message Specification for Industrial Automation Systems -ISO 9506 (MMS).	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/DurresiJ05	incollection	RTP, RTCP, and RTSP - Internet Protocols for Real-Time Multimedia Communication.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Schwarz05a	incollection	Smart Power Systems Rely on Standards for Information Models and Messaging - IEC 61850.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Eckert05	incollection	The Fundamentals of Web Services.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/SeyfarthK05	incollection	Open System Architecture for Controls within Automation Systems (OSACA).	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Eckert05a	incollection	Programming Web Services with .net and java.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/SisalemW05	incollection	A Survey of Congestion and QoS Control Mechanisms for the Internet.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Edwards05	incollection	Languages for Embedded Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/SkeieJH05	incollection	Switched Ethernet in Automation Networking.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Emerson05	incollection	Enterprise-Manufacturing Data Exchange Using XML.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/SousaC05	incollection	Programming with the IEC 61131-3 Languages and the MatPLC.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Eyrich05	incollection	The Dynamic Host Configuration Protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Steffen05	incollection	Security in Embedded Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Falb05	incollection	The Internet Protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/StripfB05	incollection	PROFIsafe - Safety Technology with PROFIBUS.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Falb05a	incollection	ARP - Address Resolution Protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Fay05	incollection	XML for the Exchange of Automation Project Information.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Thomesse05	incollection	The WORLDFIP Fieldbus.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/FestagW05	incollection	IP-Mobility for Cellular and Wireless Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Thramboulidis05	incollection	Unified Modeling Language: The Industry Standard for Software Development.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/GandhamMRS05	incollection	A Survey on Self-Organizing Wireless Sensor Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Tolksdorf05	incollection	Web Servers, Clients, and Browsers.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Goeschka05	incollection	The Hypertext Transfer Protocol and Uniform Resource Identifier.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/VasseurMP05	incollection	Introduction to Multisensor Data Fusion.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/GomesB05	incollection	Models of Computation for Embedded Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/VeryhaB05	incollection	Industrial IT-Based Network Management.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/GomesC05	incollection	Hardware-level Design Languages.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/VetterW05	incollection	Integration Between Production and Business Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/VrbaM05	incollection	From Holonic Control to Virtual Enterprises: The Multi-Agent Approach.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HanischV05	incollection	Acheiving Reconfigurability of Automation Systems by Using the New International Standard IEC 61499: A Developer's View.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Wehrle05	incollection	IP-QoS: Scalable and Flexible Quality-of-Service with Differentiated Services.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HanssonNN05	incollection	Real-Time Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Willig05	incollection	Wireless LAN Technology for the Factory Floor.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HeisingB05	incollection	Internet Still Image and Video Formats.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/WillingW05	incollection	Principles of Lower-Layer Protocols for Data Communications.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Hoang05	incollection	Network Management: Basic Notions and Frameworks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Zseby05	incollection	Multicast.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HoffC05	incollection	HTTP Digest Authentication - Theory and Practice.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HuK05	incollection	Web Services for Integrated Automation Systems - Challenges, Solutions and Future.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/GuptaBM05	incollection	Verification Languages.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/HummelH05	incollection	Mobile IP Routing.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Jacobsen05	incollection	Remote Monitoring and Control over the Internet.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/JacomeR05	incollection	Power Aware Embedded Computing.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Jarvis05	incollection	Robot Vision.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/JatschkaT05	incollection	Bluetooth.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/JechtSW05	incollection	PROFIBUS - Open Solutions for the World of Automation.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Kampichler05	incollection	The Fundamentals of the Quality of Service.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Karl05	incollection	Ad Hoc Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KesavadasBS05	incollection	Applications of Haptics in Design and Manufacturing.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KimHK05	incollection	Implementation af a Virtual Factory Communication System using the Manufacturing Message Specification Standard.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Kleeman05	incollection	Ultrasonic Sensors in Robotics.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/LowisT05	incollection	Microsoft's .NET.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KlostermeyerK05	incollection	Multiagent-based Architecture for Plant Automation.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KocNLB05	incollection	Introduction to e-Manufacturing.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KopetzB05	incollection	Time-Triggered Communication Networks.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KorondiSH05	incollection	Internet-Based Telemanipulation.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Kruegel05	incollection	Network Security and Secure Applications.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Kunes05	incollection	Simple Network Management Protocol SNMP.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/KurzH05	incollection	TCP/IP Architecture, Protocols, and Services.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/LangeI05	incollection	OPC - Openness, Productivity, and Connectivity.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/LavagnoP05	incollection	Design of Embedded Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Lee05	incollection	A Smart Transducer Interface Standard for Sensors and Actuators.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/LoyS05	incollection	LonWorksTM over IP.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/MalinowskiW05	incollection	The Transmission Control Protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/PedersenJ05	incollection	Multidimensional Databases.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/MalinowskiW05a	incollection	The User Datagram protocol.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/MartiVFF05	incollection	Networked Control Systems Overview.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Martin05	incollection	System-on-Chip and Network-on-Chip Design.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Matheus05	incollection	Wireless Local Area Networks and Wireless Personal Area Networks (WLANs and WPANs).	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Meo05	incollection	Open Controller Enabled by an Advanced Real-Time Network (OCEAN).	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Naedele05	incollection	IT Security for Automation Systems.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/Palensky05	incollection	The JEVIS Service Platform - Distributed Energy Data Acquisition and Management.	The Industrial Information Technology Handbook	2005	
books/crc/IIR2005/PatelGSG05	incollection	An Introductory Survey of Networked Embedded Systems.	The Industrial Information Technology Handbook	2005	
books/crc/tucker97/AndersonBLL97	incollection	Thread Management for Shared-Memory Multiprocessors.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Wolfe97	incollection	Parallelizing Compilers.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Apodaca97	incollection	Renderman®: An Interface for Image Synthesis.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Bancilhon97	incollection	Object-Oriented Databases.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Bellovin97	incollection	Network and Internet Security.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Bernat97	incollection	Concurrent/Distributed Programming Paradigm.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/BlellochM97	incollection	Parallel Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/BowenH97	incollection	Formal Models and the Specification Process.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Brooks97	incollection	User Interface Design Activities.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Bryson97	incollection	Virtual Reality.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/BurgerGS97	incollection	Memory Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Cardelli97	incollection	Type Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Caughey97	incollection	Computational Fluid Dynamics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/CeriR97	incollection	Rules in Data-Based Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/ChandruR97	incollection	Combinatorial Optimization.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Chapin97	incollection	Distributed and Multiprocessor Scheduling.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/CinnellaC97	incollection	Computational Reacting Flow.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Cohen97	incollection	Logic Programming and Constraint Logic Programming.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/CrochemoreL97	incollection	Pattern Matching and Text Compression Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Cupper97	incollection	Process and Device Scheduling.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/DeJong97	incollection	Explanation-Based Learning.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/DeanK97	incollection	Planning and Scheduling.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Demurjian97	incollection	Traditional Software Design.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Denning97	incollection	Virtual Memory.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/DiazKP97	incollection	Algebraic Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Doeppner97	incollection	Distributed File Systems and Distributed Memory.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Stankovic97	incollection	Real-Time and Embedded Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Ware97	incollection	Output Devices and Techniques.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Ziegler97	incollection	Interactive Techniques.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Ebert97	incollection	Advanced Geometric Modeling.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Feldman97	incollection	Digital Logic.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/FerbracheM97	incollection	Malicious Software and Hacking.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Finkel97	incollection	What Is an Operating System?	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/TamassiaC97	incollection	Data Structures.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Watt97	incollection	Mainstream Rendering Techniques.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Forbus97	incollection	Qualitative Reasoning.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Forrest97	incollection	Genetic Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Franklin97	incollection	Concurrency Control and Recovery.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Gannon97	incollection	Verification and Validation.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/GhezziJM97	incollection	Software Qualities and Principles.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Goldberg97	incollection	Functional Programming Languages.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Grudin97	incollection	The Organizational Context of Development and Use.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/HirshfieldE97	incollection	The Object-Oriented Language Paradigm.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/House97	incollection	Overview of Three-Dimensional Graphics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Dzida97	incollection	International User-Interface Standardization.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/HsuP97	incollection	Busses.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/FlynnR97	incollection	Parallel Architectures.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Wegner97	incollection	Interactive Software Technology.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Huttenlocher97	incollection	Computer Vision.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Ioannidis97	incollection	Query Optimization.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Jacob97	incollection	Input Devices and Techniques.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Jajodia97	incollection	Database Security and Privacy.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/JiangLR97	incollection	Formal Models and Computability.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/JippingB97	incollection	The Imperative Language Paradigm.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/JohnsonM97	incollection	Ethical Issues for Computer Scientists and Engineers.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/JordanB97	incollection	Neural Networks.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Kaeli97	incollection	Digital Computer Architecture.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/KanthaP97	incollection	Computational Ocean Modeling.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Kaufman97	incollection	Volume Visualization.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/KhullerR97	incollection	Graph and Network Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Kieras97	incollection	Task Analysis and the Design of Functionality.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Kingsbury97	incollection	Computational Biology.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/KopecM97	incollection	Search.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/LaPaugh97	incollection	Case Study in Algorithms: VLSI Layout.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Landwehr97	incollection	Protection (Security) Models and Policy.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Lee97	incollection	Computational Geometry.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/LewisFL97	incollection	Robotics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Louden97	incollection	Compilers and Interpreters.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Loui97	incollection	Complexity Theory.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/LuR97	incollection	Logic-Based Deductive Reasoning.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Magnenat-ThalmannT97	incollection	Computer Animation.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/McKusick97	incollection	Secondary Storage and File Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Melton97	incollection	The SQL Language: A Case Study.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/MotwaniR97	incollection	Randomized Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Mullender97	incollection	Overview of Distributed Operating Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Myers97	incollection	Interface Software Technology.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Neumann97	incollection	Security and Privacy Issues in Computer and Communication Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Noor97	incollection	Computational Structural Mechanics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/OzsuV97	incollection	Distributed and Parallel Database Systems.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Perlman97	incollection	Routing Protocols.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Pressman97	incollection	Development Strategies and Project Management.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/ReidS97	incollection	Internetworking.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Reiss97	incollection	Software Tools and Environments.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Rockwood97	incollection	Geometric Primitives.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Salzberg97	incollection	Access Methods.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Schach97	incollection	Testing: Principles and Practice.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SelberJM97	incollection	Online Support Systems: Tutorials, Documentation, and Help.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Shang97	incollection	Computational Electromagnetics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/ShermanCBB97	incollection	Scientific Visualization.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SilberschatzKS97	incollection	Data Models.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Stallings97	incollection	Network Organization and Topologies.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/TuckerW97	incollection	Computer Science and Engineering: The Discipline and Its Impact.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Wills97	incollection	Process Synchronization and Interprocess Communications.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Nielsen97	incollection	Usability Engineering.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/NirenburgM97	incollection	Knowledge-Based Systems for Natural Language Processing.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/NoonanB97	incollection	Run Time Environments and Memory Management.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/ONeil97	incollection	Database Performance Measurement.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Pearl97	incollection	Graphical Models for Probabilistic and Causal Reasoning.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Pierce97	incollection	Foundational Calculi for Programming Languages.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Quinlan97	incollection	Decision Trees and Instance-Based Classifiers.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Reingold97	incollection	Basic Techniques for Design and Analysis of Algorithms.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/RiloffH97	incollection	Text Databases and Information Retrieval.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Rossen97	incollection	The Human Factor in Programming and Software Development.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SandhuS97	incollection	Authentication, Access Controls, and Intrusion Detection.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Schmidt97	incollection	Programming Language Semantics.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SeneffZ97	incollection	Understanding Spoken Language.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Shasha97	incollection	Tuning Database Design for High Performance.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SiegelDA97	incollection	Software Support Challenges for Heterogeneous Computing.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Sommerville97	incollection	Software Process Models.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/SoniW97	incollection	Geometry-Grid Generation.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Swartzlander97	incollection	High-Speed Computer Arithmetic.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Wolberg97	incollection	Sampling, Reconstruction, and Antialiasing.	The Computer Science and Engineering Handbook	1997	
books/crc/tucker97/Alty97	incollection	Multimedia.	The Computer Science and Engineering Handbook	1997	
books/crc/IIR05	book	The Industrial Information Technology Handbook	The Industrial Information Technology Handbook	2005	CRC Press
books/crc/Lemone1992	book	Design of Compilers - Techniques of Programming Language Translation		1992	CRC Press
books/crc/MenezesOV96	book	Handbook of Applied Cryptography		1996	CRC Press
books/crc/tucker1997	book	The Computer Science and Engineering Handbook		1997	CRC Press
books/crc/Compiler02	book	The Compiler Design Handbook: Optimizations and Machine Code Generation	The Compiler Design Handbook	2002	CRC Press
books/cs/HorowitzS78	book	Fundamentals of Computer Algorithms.		1978	Computer Science Press
books/cs/Maier83	book	The Theory of Relational Databases.		1983	Computer Science Press
books/cs/NaqviT89	book	A Logical Language for Data and Knowledge Bases.		1989	Computer Science Press
books/cs/Papadimitriou86	book	The Theory of Database Concurrency Control		1986	Computer Science Press
books/cs/Parsons1992	book	Introduction to Compiler Construction		1992	Computer Science Press
books/cs/Storer88	book	Data Compression: Methods and Theory.		1988	Computer Science Press
books/cs/Ullman80	book	Principles of Database Systems, 1st Edition		1980	Computer Science Press
books/cs/Ullman82	book	Principles of Database Systems, 2nd Edition		1982	Computer Science Press
books/cs/Ullman88	book	Principles of Database  and Knowledge-Base Systems, Volume I		1988	Computer Science Press
books/cs/Ullman89	book	Principles of Database  and Knowledge-Base Systems, Volume II		1989	Computer Science Press
books/cs/Wong83	book	Algorithmic Studies in Mass Storage Systems.		1983	Computer Science Press
books/csli/Shieber86	book	An Introduction to Unification-Based Approaches to Grammar		1986	CSLI Publications, Stanford, CA
books/csli/Uszkoreit87	book	Word Order and Constituent Structure in German		1987	CSLI Publications, Stanford, CA
books/csli/Brewka97	book	Nonmonotonic Reasoning: An Overview		1997	CSLI Publications, Stanford, CA
books/cu/mckeag80/AbrialSM80	incollection	Specification Language.	On the Construction of Programs	1980	
books/cu/mckeag80/Bustard80	incollection	An Introduction to Pascal-Plus.	On the Construction of Programs	1980	
books/cu/mckeag80/ClintP80	incollection	Algorithms for Parallel Computers.	On the Construction of Programs	1980	
books/cu/mckeag80/Coleman80	incollection	Concurrent Pascal - An Appraisal.	On the Construction of Programs	1980	
books/cu/mckeag80/Hoare80	incollection	A Model for Communicating Sequential Processes.	On the Construction of Programs	1980	
books/cu/mckeag80/IchbiahBHKRW80	incollection	Modules and Visibility in the Ada Programming Language.	On the Construction of Programs	1980	
books/cu/mckeag80/Jackson80	incollection	Information Systems: Modelling, Sequencing and Transformations.	On the Construction of Programs	1980	
books/cu/mckeag80/McKeag80	incollection	A Structured Operating System.	On the Construction of Programs	1980	
books/cu/mckeag80/Perrott80	incollection	Languages for Parallel Computers.	On the Construction of Programs	1980	
books/cu/mckeag80/RoubineH80	incollection	Parallel Processing in Ada.	On the Construction of Programs	1980	
books/cu/mckeag80/Welsh80	incollection	A Structured Compiler.	On the Construction of Programs	1980	
books/cu/Appel1992	book	Compiling with Continuations		1992	Cambridge University Press
books/cu/Appel1997	book	Modern Compiler Implementation in Java: Basic Techniques		1997	Cambridge University Press
books/cu/Appel1997c	book	Modern Compiler Implementation in C: Basic Techniques		1997	Cambridge University Press
books/cu/Appel1997ml	book	Modern Compiler Implementation in ML: Basic Techniques		1997	Cambridge University Press
books/cu/Appel1998	book	Modern Compiler Implementation in Java		1998	Cambridge University Press
books/cu/Appel1998c	book	Modern Compiler Implementation in C		1998	Cambridge University Press
books/cu/Appel1998ml	book	Modern Compiler Implementation in ML		1998	Cambridge University Press
books/cu/Appel2002	book	Modern Compiler Implementation in Java, 2nd edition.		2002	Cambridge University Press
